timestamp,r11,r12,r13,t1,r21,r22,r23,t2,r31,r32,r33,t3
35.54042,-0.457953334,0.051809665,-0.887465239,-112.756278992,0.027708117,0.998647094,0.044002339,-0.45206356,0.888544321,-0.004438975,-0.458769321,120.322105408
35.6444,-0.492059112,0.052479271,-0.86897856,-113.218978882,0.029525546,0.998613119,0.043589309,-0.433240414,0.87006098,-0.004208551,-0.49292624,120.028877258
35.74865,-0.520591497,0.051928535,-0.852225363,-113.689208984,0.029762767,0.998645842,0.042669434,-0.412394524,0.853287101,-0.003151243,-0.521432042,119.710281372
35.85277,-0.543151259,0.050668355,-0.838104725,-114.163711548,0.028730994,0.998714566,0.041758444,-0.39374876,0.839143217,-0.00139843,-0.543908834,119.366744995
35.95705,-0.560938835,0.049187716,-0.826394856,-114.661987305,0.027862811,0.998789489,0.040536128,-0.372349739,0.827388346,-0.000287396,-0.561630368,119.01385498
36.06129,-0.574564934,0.048262194,-0.817035198,-115.165893555,0.026235135,0.998832941,0.040551614,-0.351438999,0.818038762,0.001864498,-0.575160503,118.632377625
36.16567,-0.586464286,0.049371812,-0.808468997,-115.648788452,0.027912052,0.998779595,0.040746324,-0.328260422,0.809494019,0.001330234,-0.587126613,118.292045593
36.2699,-0.596010566,0.0504895,-0.801387966,-116.178222656,0.02920703,0.998723924,0.04120025,-0.305862904,0.802445471,0.001149618,-0.596724629,117.886901855
36.37417,-0.603955984,0.052078806,-0.795314491,-116.718429565,0.030916048,0.998642743,0.041915737,-0.286371708,0.796417892,0.000727277,-0.604746342,117.475921631
36.47842,-0.610048652,0.051974393,-0.790657699,-117.269607544,0.03004428,0.99864608,0.042465352,-0.263230324,0.7917943,0.002151186,-0.610784292,117.034690857
36.58267,-0.615805745,0.051733959,-0.786197782,-117.840057373,0.029447865,0.998656034,0.042648647,-0.240010738,0.787347555,0.003111435,-0.616501689,116.578521729
36.6869,-0.620209455,0.051801186,-0.782724261,-118.384475708,0.029494448,0.998651624,0.042720806,-0.215593815,0.783881783,0.003409822,-0.620900989,116.13684082
36.79111,-0.623428941,0.052639656,-0.780106246,-118.969818115,0.030576391,0.998609304,0.042948317,-0.188251019,0.781282127,0.002922388,-0.624171376,115.663162231
36.89515,-0.625696301,0.054015797,-0.778194427,-119.567077637,0.031774905,0.998536527,0.043761961,-0.165536404,0.779419422,0.002654644,-0.626496911,115.181716919
36.99949,-0.626452327,0.053896345,-0.77759409,-120.178863525,0.031800531,0.998543203,0.043591261,-0.135959148,0.77881074,0.00257994,-0.627253652,114.685791016
37.10355,-0.627289176,0.053944841,-0.776916087,-120.798278809,0.032443352,0.99854219,0.043138303,-0.112281322,0.778110564,0.001854426,-0.628124952,114.181266785
37.20765,-0.628231049,0.053917378,-0.776156306,-121.422897339,0.033647954,0.998545349,0.042131018,-0.086277485,0.777298868,0.000351942,-0.629131436,113.677108765
37.31178,-0.629051208,0.053142618,-0.775545359,-122.070449829,0.034001958,0.998586714,0.040846799,-0.05439949,0.776619971,-0.000675336,-0.62996912,113.151062012
37.41589,-0.629714966,0.053935386,-0.774951637,-122.732177734,0.034040973,0.998544455,0.041835859,-0.02644968,0.776080072,-3.5441e-05,-0.630634308,112.612472534
37.52003,-0.630195022,0.055158131,-0.774475396,-123.395645142,0.033042692,0.998475015,0.044224374,0.001479149,0.775733709,0.002279223,-0.631056547,112.061248779
37.62415,-0.631092548,0.056953959,-0.773614228,-124.066543579,0.032547496,0.998366892,0.046949081,0.020047188,0.775024712,0.004450001,-0.631915569,111.512008667
37.72815,-0.631843925,0.056510352,-0.773032904,-124.751663208,0.032397076,0.998392582,0.046504647,0.048445702,0.774418294,0.00433967,-0.632659078,110.945358276
37.83228,-0.63274622,0.055135019,-0.772394001,-125.448181152,0.033109576,0.998476088,0.044149809,0.082225323,0.773651183,0.002361988,-0.633607507,110.374580383
37.93628,-0.633006454,0.055015638,-0.77218926,-126.151367188,0.034481943,0.998485386,0.042871643,0.112315655,0.773378253,0.00051144,-0.63394475,109.786056519
38.04028,-0.633706808,0.056190155,-0.771530092,-126.859527588,0.036834426,0.998418927,0.042459913,0.14399147,0.772696078,-0.001511736,-0.634774566,109.19871521
38.14428,-0.63408947,0.05723054,-0.771139026,-127.578384399,0.039102584,0.998354673,0.041940354,0.169683456,0.772270501,-0.003559594,-0.635283947,108.601730347
38.24828,-0.63537097,0.055543583,-0.770206928,-128.305892944,0.039073933,0.998444617,0.039769508,0.190156937,0.771217883,-0.004826627,-0.636553049,108.006515503
38.35228,-0.636355877,0.052203558,-0.769627273,-129.040344238,0.038858779,0.998610139,0.035605539,0.214496613,0.770416379,-0.007248988,-0.637499928,107.390792847
38.45615,-0.637334585,0.048468642,-0.769061327,-129.794128418,0.037362166,0.998789787,0.031984162,0.2350173,0.769680858,-0.008349187,-0.63837409,106.764572144
38.56015,-0.637141466,0.04681303,-0.769324124,-130.549697876,0.035333697,0.998878419,0.031518541,0.253219604,0.76993674,-0.0071013,-0.638080955,106.127006531
38.66415,-0.63700676,0.045928884,-0.769488931,-131.298797607,0.032384131,0.998936653,0.032815468,0.280304432,0.770177841,-0.004015559,-0.637816668,105.494346619
38.76815,-0.636836886,0.047817953,-0.769514322,-132.064941406,0.032054611,0.998853981,0.035541371,0.30107832,0.770331979,-0.002032426,-0.63763988,104.849327087
38.87203,-0.637113929,0.050530557,-0.769111514,-132.84274292,0.03304461,0.998721957,0.038242567,0.321143627,0.770060956,-0.001050118,-0.637969494,104.208641052
38.97602,-0.637233734,0.05311583,-0.768838108,-133.625854492,0.034636028,0.998587906,0.040281024,0.344499588,0.769891977,-0.000961072,-0.63817358,103.564422607
39.0799,-0.637612581,0.054063641,-0.768457711,-134.392837524,0.03497044,0.998537302,0.041234497,0.36580801,0.769563019,-0.000581673,-0.638570547,102.926757812
39.18393,-0.637626648,0.054802433,-0.768393993,-135.167160034,0.035453804,0.998497069,0.041793387,0.38931036,0.769529521,-0.000593917,-0.638611317,102.285499573
39.28778,-0.637698293,0.053582452,-0.768420458,-135.92388916,0.033351824,0.998562813,0.041952353,0.416439533,0.769563973,0.001124719,-0.638568878,101.645576477
39.39175,-0.637980938,0.054115374,-0.768148303,-136.710006714,0.033563081,0.998533845,0.042470217,0.443360329,0.769320369,0.001313767,-0.638861775,100.994384766
39.49583,-0.63832581,0.055386476,-0.767771065,-137.469985962,0.033081457,0.998460412,0.044524282,0.460142136,0.769055068,0.003022016,-0.639175415,100.348396301
39.59958,-0.638945222,0.056165442,-0.767199397,-138.251586914,0.033445202,0.998416185,0.045238372,0.490024567,0.768525124,0.003245698,-0.639811635,99.709312439
39.70363,-0.639338136,0.055476829,-0.766921759,-139.017776489,0.033085629,0.998454928,0.044643674,0.515798569,0.76821357,0.003168314,-0.640185833,99.056495667
39.80787,-0.63982141,0.055550806,-0.766513348,-139.777770996,0.033715717,0.998452842,0.044216875,0.535227776,0.767783761,0.002447355,-0.640704513,98.423149109
39.91128,-0.64061594,0.055377316,-0.765862286,-140.549758911,0.034493234,0.998464584,0.043343805,0.567608356,0.767086625,0.00134966,-0.641542435,97.768997192
40.01528,-0.641353488,0.056227136,-0.765182674,-141.321578979,0.035060596,0.998417079,0.043978918,0.590167999,0.766444266,0.001378268,-0.642309666,97.10622406
40.11914,-0.642174244,0.055183105,-0.764570117,-142.081436157,0.033727266,0.998473585,0.043737128,0.610883713,0.765816629,0.002299994,-0.643055201,96.461448669
40.22303,-0.642989039,0.054159619,-0.763958097,-142.842788696,0.033084989,0.998529553,0.04294306,0.636637688,0.765160561,0.002336371,-0.643835545,95.821289062
40.32693,-0.643678188,0.052980214,-0.763460159,-143.606491089,0.032538377,0.99859333,0.041863933,0.664429665,0.764604211,0.002105153,-0.644496679,95.176750183
40.43077,-0.643403769,0.051653672,-0.763782382,-144.355545044,0.030595366,0.998658895,0.041764811,0.687093735,0.764915407,0.003503433,-0.64412117,94.522338867
40.53499,-0.643602729,0.050614186,-0.763684452,-145.121902466,0.02849517,0.998703778,0.042175815,0.716599941,0.764829278,0.005383148,-0.644210696,93.864608765
40.63867,-0.642913461,0.049475122,-0.764339328,-145.881378174,0.02714463,0.998756528,0.041816447,0.74179554,0.765457749,0.006136647,-0.643456936,93.219520569
40.74254,-0.641905665,0.048130572,-0.765271723,-146.63961792,0.026333636,0.998823047,0.040730923,0.765267849,0.766331434,0.005993017,-0.642417669,92.573913574
40.84641,-0.640641332,0.045925703,-0.766465724,-147.398254395,0.024340723,0.998922706,0.039509341,0.783366203,0.767454505,0.006654984,-0.641068935,91.931594849
40.9504,-0.639383912,0.046879772,-0.767457485,-148.182403564,0.025418414,0.998882711,0.039839704,0.805463314,0.768467724,0.005965308,-0.639861226,91.285705566
41.0546,-0.638298392,0.049538009,-0.768193603,-148.947570801,0.027514882,0.99875772,0.041543916,0.837354183,0.769297302,0.005380651,-0.63886857,90.636390686
41.15823,-0.637301922,0.055209089,-0.76863426,-149.723114014,0.030391837,0.998455048,0.046517607,0.866344452,0.770014942,0.006285547,-0.637995243,90.000419617
41.26246,-0.636602998,0.061750799,-0.76871556,-150.490722656,0.032838881,0.998055577,0.052978508,0.898338318,0.770492315,0.008482514,-0.637392998,89.361450195
41.36593,-0.635924816,0.063712783,-0.7691167,-151.266296387,0.033295784,0.997923493,0.055137116,0.924661636,0.771032572,0.009454715,-0.636725783,88.711769104
41.46982,-0.635618448,0.060023203,-0.769666612,-152.01965332,0.033047356,0.998174548,0.050551929,0.960244179,0.771295905,0.006696286,-0.636441827,88.083648682
41.57358,-0.63577044,0.056101792,-0.769836664,-152.776107788,0.032601073,0.998416841,0.04583592,0.993810654,0.771189392,0.004043623,-0.636592984,87.454475403
41.67741,-0.635411382,0.056558091,-0.770099938,-153.53692627,0.033366624,0.998393536,0.045793675,1.024137497,0.771452785,0.00340218,-0.636277795,86.815933228
41.78121,-0.635492563,0.058534686,-0.769885004,-154.289001465,0.032488089,0.99826628,0.049081694,1.052700996,0.771423221,0.006178955,-0.636292458,86.182830811
41.88506,-0.635629058,0.059798401,-0.769675314,-155.048187256,0.033108864,0.998189747,0.050209742,1.082080841,0.771284461,0.006431694,-0.636458278,85.54838562
41.9888,-0.635968924,0.059682135,-0.769403517,-155.802398682,0.034608949,0.998207629,0.048823476,1.109122276,0.770938396,0.004421964,-0.636894584,84.916786194
42.09274,-0.636785865,0.058475539,-0.768820167,-156.550216675,0.034803279,0.998283625,0.047101963,1.140110016,0.77025485,0.003236406,-0.637728095,84.299034119
42.19645,-0.637463331,0.059038244,-0.768215477,-157.298034668,0.034033522,0.998244405,0.048475303,1.170178413,0.769728661,0.004756149,-0.638353467,83.672607422
42.30017,-0.637936473,0.062191967,-0.767573833,-158.051467896,0.034365196,0.998039722,0.052304097,1.198698044,0.769322097,0.006988858,-0.638823152,83.047431946
42.40408,-0.638341784,0.065183707,-0.766988337,-158.792114258,0.035064291,0.997836113,0.055619705,1.228017807,0.768954158,0.00861047,-0.639246106,82.41733551
42.50779,-0.638462186,0.066458948,-0.766778529,-159.538635254,0.036664106,0.997760177,0.055950247,1.26616478,0.768779457,0.007608867,-0.639468789,81.78452301
42.61155,-0.639442801,0.066061988,-0.765995562,-160.287841797,0.037898965,0.99779886,0.054415941,1.300548553,0.767904282,0.005765432,-0.640538931,81.164588928
42.71529,-0.63991034,0.064493589,-0.765738606,-161.022644043,0.037694536,0.997906744,0.052547269,1.334211349,0.767524719,0.004761372,-0.64100194,80.543136597
42.81919,-0.639597774,0.062796839,-0.766140938,-161.755874634,0.035926621,0.998010576,0.051809452,1.362731934,0.767870188,0.005612342,-0.640581369,79.914230347
42.92292,-0.639172912,0.060500447,-0.766679704,-162.496948242,0.033202346,0.998142242,0.051085237,1.394186974,0.768346071,0.007196732,-0.639994264,79.291915894
43.02685,-0.638956666,0.05895884,-0.766979992,-163.222808838,0.031479124,0.998227298,0.050510485,1.427844048,0.768598378,0.008130157,-0.639680028,78.673240662
43.13055,-0.638653278,0.057762697,-0.767323852,-163.954818726,0.029593023,0.998284578,0.050518356,1.461064339,0.768925667,0.009556278,-0.639267087,78.057548523
43.23443,-0.637852311,0.057585608,-0.768002927,-164.676010132,0.028473994,0.998282254,0.051203568,1.486367226,0.76963228,0.010792202,-0.638396382,77.442237854
43.33833,-0.637901187,0.057943691,-0.767935693,-165.424224854,0.029422322,0.998271108,0.050883159,1.52495575,0.769556403,0.009863963,-0.638503075,76.837394714
43.44205,-0.63749218,0.056762423,-0.768363178,-166.138122559,0.028853415,0.99834168,0.049812995,1.55079031,0.769916534,0.00958549,-0.638072848,76.233093262
43.54591,-0.636489987,0.055030383,-0.769319415,-166.861206055,0.02766829,0.998438537,0.048528437,1.581058025,0.77078867,0.009602107,-0.637018681,75.619110107
43.64977,-0.636259198,0.05533557,-0.769488573,-167.591644287,0.028474595,0.99842912,0.048254691,1.612766266,0.770950019,0.008791607,-0.636835337,75.017913818
43.75365,-0.635515332,0.058374606,-0.769878507,-168.314147949,0.031548977,0.998268306,0.049648955,1.641646385,0.771443546,0.007263785,-0.636256456,74.423278809
43.8575,-0.634945154,0.059254624,-0.770281792,-169.031158447,0.032099828,0.998216689,0.05032878,1.664815903,0.771890342,0.007230093,-0.635714889,73.827377319
43.96128,-0.634863734,0.057465423,-0.77048409,-169.731201172,0.032187905,0.998331606,0.047936894,1.68846035,0.771953344,0.00563313,-0.635654211,73.24961853
44.06519,-0.634332538,0.05546701,-0.771067977,-170.441055298,0.033629306,0.998458326,0.044158679,1.715294361,0.772328615,0.002080808,-0.635219932,72.667922974
44.16905,-0.633496881,0.053981286,-0.771859884,-171.1378479,0.033716988,0.998541713,0.04216174,1.737154007,0.773010254,0.00068454,-0.634393215,72.083984375
44.27279,-0.632829428,0.053236313,-0.772458971,-171.835174561,0.031396836,0.998577356,0.04309839,1.7583251,0.773654461,0.003021159,-0.633600593,71.509674072
44.37666,-0.633016467,0.053878207,-0.772261381,-172.533203125,0.030820986,0.998538256,0.044401113,1.779494762,0.773524761,0.004304773,-0.63375175,70.935806274
44.48054,-0.632924795,0.053623389,-0.772354066,-173.218109131,0.030526703,0.99855125,0.044312052,1.797198772,0.773611307,0.004468772,-0.6336447,70.363449097
44.58431,-0.633195043,0.053073268,-0.772170544,-173.889373779,0.030652424,0.998583078,0.043499596,1.816685677,0.773385108,0.003874828,-0.633924603,69.812561035
44.68822,-0.632831573,0.052854214,-0.772483408,-174.55657959,0.030295623,0.998593688,0.04350625,1.841130257,0.773696601,0.004129264,-0.633542895,69.264511108
44.79218,-0.633019567,0.052341517,-0.772364497,-175.210205078,0.029825602,0.998619854,0.043229718,1.862325668,0.773561239,0.004329016,-0.633707047,68.722595215
44.89587,-0.632991791,0.05193764,-0.772414327,-175.852127075,0.028966829,0.998637259,0.043410767,1.878347874,0.773616374,0.005104269,-0.633633733,68.194076538
44.99971,-0.633015037,0.052172791,-0.772379458,-176.493743896,0.029092057,0.998624861,0.043612421,1.890473366,0.77359271,0.005137209,-0.633662343,67.663757324
45.10355,-0.633413911,0.053073529,-0.771991074,-177.120544434,0.029524582,0.998576283,0.044426281,1.912493229,0.773249865,0.005347505,-0.634078979,67.148513794
45.20733,-0.633327484,0.054440226,-0.771966875,-177.744522095,0.029363124,0.998494744,0.046325583,1.931882381,0.773326874,0.0066719,-0.633972764,66.629592896
45.31122,-0.633423805,0.056352288,-0.77175051,-178.355636597,0.02964744,0.998379827,0.048566986,1.955394268,0.77323699,0.007883056,-0.634068131,66.12411499
45.41524,-0.633480549,0.058538076,-0.771541417,-178.965011597,0.030866589,0.998252213,0.050395731,1.976259232,0.773142993,0.008109855,-0.634180188,65.620910645
45.51894,-0.633756042,0.060240146,-0.771184027,-179.56137085,0.03234743,0.998154819,0.051386733,2.00223732,0.772856653,0.007620823,-0.634535313,65.127456665
45.62298,-0.633921027,0.06243556,-0.770873666,-180.140289307,0.034679271,0.998028278,0.052315377,2.017634392,0.772620082,0.006430477,-0.634836316,64.648086548
45.72654,-0.634752274,0.062903933,-0.770151258,-180.71723938,0.035900082,0.99800545,0.051925931,2.044393539,0.771881461,0.005311605,-0.635744452,64.180801392
45.83109,-0.63549459,0.063169517,-0.769517064,-181.269561768,0.035404395,0.997983336,0.052686069,2.062624931,0.771293342,0.006237421,-0.636449575,63.716720581
45.93431,-0.636600733,0.064513609,-0.768490613,-181.817932129,0.037628159,0.997906387,0.052602381,2.082439423,0.770275235,0.00456982,-0.637695432,63.263183594
46.03818,-0.638627887,0.064274684,-0.766826808,-182.349884033,0.039147176,0.997928917,0.05104294,2.104661942,0.768519461,0.002578338,-0.63982141,62.818695068
46.14205,-0.641783476,0.065295771,-0.764101148,-182.86026001,0.042524923,0.997865736,0.049554463,2.123067856,0.765706003,-0.000690109,-0.643190384,62.380493164
46.24592,-0.6474787,0.066781148,-0.759152114,-183.378936768,0.045775238,0.997762501,0.048729692,2.14376545,0.760707736,-0.003198934,-0.649086952,61.947265625
46.34968,-0.655072689,0.068253607,-0.75247705,-183.8777771,0.048523441,0.997655928,0.048250314,2.164977074,0.754006445,-0.004905319,-0.656849027,61.509094238
46.45343,-0.663568139,0.070559688,-0.744781017,-184.347381592,0.051555101,0.997488499,0.048567504,2.178462982,0.746337414,-0.006169413,-0.665539384,61.075256348
46.55722,-0.673592567,0.072392747,-0.735549033,-184.796325684,0.054132085,0.997350991,0.048586853,2.192720413,0.737117887,-0.007089057,-0.67572701,60.649551392
46.66097,-0.685666203,0.07434091,-0.724110305,-185.248214722,0.057186171,0.997197986,0.048227459,2.212348938,0.725666583,-0.008341157,-0.687996149,60.208587646
46.76455,-0.700020671,0.077184297,-0.70993942,-185.690246582,0.061750196,0.99696064,0.047501668,2.228709221,0.711448014,-0.010586747,-0.702659249,59.775894165
46.86831,-0.71557498,0.08002308,-0.69393748,-186.100845337,0.0658952,0.996719539,0.046989296,2.237687111,0.695421278,-0.012102788,-0.718500733,59.325134277
46.97193,-0.733865619,0.080842666,-0.674467027,-186.485626221,0.067242824,0.996661961,0.046296727,2.256262779,0.675958335,-0.011377491,-0.73685205,58.885940552
47.07556,-0.753210425,0.080184668,-0.652874231,-186.852096558,0.065886304,0.996747434,0.046406526,2.271417618,0.654471815,-0.008061594,-0.756043673,58.420028687
47.17917,-0.773489714,0.079557784,-0.628796101,-187.162353516,0.064330123,0.996821821,0.046988614,2.279675484,0.63053596,-0.004105327,-0.776149392,57.996276855
47.28292,-0.795021534,0.077972315,-0.601549089,-187.482589722,0.062261663,0.996955514,0.04693811,2.289941788,0.603377581,-0.00013664,-0.797455788,57.53591156
47.38654,-0.817431211,0.076377042,-0.570940137,-187.773117065,0.060765322,0.997073829,0.046383269,2.304597855,0.57281208,0.003221773,-0.819680333,57.068328857
47.49016,-0.839810014,0.077913083,-0.537260652,-188.023422241,0.062496457,0.996943295,0.046885602,2.314170837,0.539271414,0.005798109,-0.842112303,56.606369019
47.59387,-0.863943815,0.07400696,-0.498120368,-188.256027222,0.058848739,0.997202396,0.046089079,2.318012238,0.500137746,0.010504625,-0.865882158,56.13885498
47.69741,-0.886745095,0.06646198,-0.457455754,-188.446594238,0.052479222,0.997686207,0.043222766,2.326118469,0.459269941,0.014320657,-0.88818121,55.672088623
47.80116,-0.907633662,0.055672232,-0.416055173,-188.596725464,0.043267261,0.998294473,0.039193023,2.337254524,0.417527556,0.017571334,-0.908494473,55.250888824
47.90491,-0.926577568,0.046572093,-0.373209238,-188.71723938,0.03531326,0.99869293,0.03695178,2.322312832,0.374442369,0.021059455,-0.927011132,54.829181671
48.0086,-0.94397831,0.038951531,-0.327701002,-188.847625732,0.030111371,0.999033868,0.032009132,2.327479839,0.328631192,0.020348398,-0.94423914,54.355266571
48.11229,-0.959204197,0.037174191,-0.280259907,-188.953079224,0.030000748,0.999104261,0.029843923,2.327330589,0.281118274,0.020218406,-0.959460258,53.881469727
48.21606,-0.972308397,0.035884161,-0.230929643,-189.043762207,0.030087693,0.999138713,0.028574651,2.340222836,0.231756121,0.020835238,-0.97255075,53.403007507
48.31978,-0.982744336,0.035848767,-0.181463376,-189.102020264,0.031065131,0.999092579,0.029136265,2.349341869,0.182343215,0.022996308,-0.982966304,52.931037903
48.42363,-0.99083662,0.028936116,-0.131932229,-189.119750977,0.024931109,0.99917984,0.031908333,2.352711439,0.132747322,0.02832672,-0.990745306,52.441158295
48.52742,-0.99664402,0.018652063,-0.079705104,-189.133636475,0.01575654,0.999198258,0.036803767,2.354964018,0.080327675,0.035424374,-0.99613893,51.954940796
48.63119,-0.999422669,0.016210539,-0.029859262,-189.099411011,0.015030815,0.999113679,0.039318889,2.368706226,0.030470178,0.038847379,-0.998780489,51.473815918
48.73491,-0.999649286,0.018341746,0.019102184,-189.024215698,0.019071087,0.999067843,0.038726002,2.367874861,-0.018374076,0.039076723,-0.999067307,51.025585175
48.83878,-0.997124076,0.025567524,0.07134562,-188.975082397,0.028181184,0.998959005,0.03587079,2.378904343,-0.070354216,0.037778229,-0.996806622,50.560203552
48.94253,-0.9920367,0.028730229,0.122628897,-188.892379761,0.032913454,0.99893856,0.032224208,2.385162354,-0.121572927,0.036003739,-0.991929412,50.106712341
49.04641,-0.98457098,0.029483572,0.17248404,-188.781509399,0.035026006,0.998960376,0.029177595,2.390126705,-0.171444461,0.034768838,-0.984580159,49.665473938
49.15028,-0.974969268,0.028763162,0.220471159,-188.639480591,0.035469953,0.999018788,0.02652128,2.386634111,-0.219491988,0.033677537,-0.975032806,49.247283936
49.25403,-0.962594628,0.029992493,0.269280493,-188.484130859,0.037862137,0.99899286,0.024077503,2.389728785,-0.268287152,0.03337241,-0.962760687,48.839874268
49.35791,-0.946878672,0.033752061,0.319814891,-188.331665039,0.042541265,0.998883665,0.020533865,2.417912006,-0.318764836,0.03304841,-0.947257519,48.381530762
49.46178,-0.930638671,0.035300598,0.36423263,-188.141311646,0.045029968,0.998818874,0.018251317,2.423595905,-0.363158166,0.033386767,-0.931129098,47.970352173
49.56578,-0.913489699,0.030291898,0.405732572,-187.919586182,0.041513145,0.998959482,0.018883012,2.426688433,-0.404738396,0.034092672,-0.913796782,47.557128906
49.66978,-0.895745754,0.025151758,0.443854839,-187.679000854,0.038788229,0.99901247,0.021668054,2.43384099,-0.442871541,0.036625408,-0.89583683,47.163772583
49.77378,-0.878368139,0.025823904,0.477286428,-187.431213379,0.043013971,0.998758554,0.02512173,2.429422617,-0.476045161,0.042596113,-0.878388524,46.752655029
49.87803,-0.861952186,0.027793368,0.506227493,-187.171966553,0.047950644,0.998489439,0.026825435,2.428225994,-0.504717231,0.047396168,-0.861982822,46.35369873
49.98218,-0.846345544,0.026643841,0.531967521,-186.89932251,0.048172798,0.998483896,0.026632048,2.435456038,-0.530451417,0.048166275,-0.846346021,45.952926636
50.08641,-0.832501173,0.024602292,0.55347681,-186.611206055,0.047768563,0.998480678,0.027467219,2.431713104,-0.55196017,0.049305283,-0.832411647,45.56187439
50.19069,-0.820572257,0.022674706,0.571092963,-186.31111145,0.045811672,0.998607099,0.026175534,2.438780308,-0.569703937,0.047641639,-0.820468068,45.168945312
50.29505,-0.81064558,0.022303278,0.585112214,-186.024276733,0.045661949,0.998639166,0.02519642,2.444766521,-0.583753943,0.047142729,-0.810560822,44.780349731
50.3993,-0.802655101,0.021087904,0.596070528,-185.709701538,0.044055384,0.998741031,0.023990331,2.448451519,-0.594814181,0.045516077,-0.802573681,44.382095337
50.50368,-0.795937181,0.020024028,0.605048239,-185.393508911,0.04259358,0.998828292,0.022975428,2.45209837,-0.603879273,0.044058163,-0.79585743,43.980300903
50.60803,-0.790898085,0.0190842,0.611650586,-185.058517456,0.04023838,0.998972297,0.020861363,2.45292902,-0.610623837,0.041111033,-0.790853143,43.578964233
50.71239,-0.786489367,0.020364758,0.617268026,-184.727233887,0.040639576,0.998996556,0.01882208,2.459819794,-0.616265357,0.039888874,-0.786527872,43.163574219
50.81673,-0.783083558,0.02194305,0.62152952,-184.386123657,0.04258306,0.998923779,0.018384736,2.463905334,-0.620457172,0.04086341,-0.783175111,42.736373901
50.92092,-0.780411839,0.025012158,0.624765217,-184.038574219,0.046149753,0.998778403,0.017661378,2.469361782,-0.62356025,0.042615913,-0.780612826,42.305084229
51.02528,-0.778316021,0.023684895,0.627426267,-183.682907104,0.043781914,0.998903155,0.016603129,2.465151787,-0.62634486,0.040392399,-0.778499246,41.873275757
51.12953,-0.776962996,0.021527018,0.629178524,-183.300598145,0.039758116,0.999098063,0.014913051,2.470322371,-0.628289998,0.036601834,-0.777118087,41.430740356
51.2338,-0.776110768,0.017899277,0.630342662,-182.926879883,0.035543535,0.999249637,0.015388248,2.472561836,-0.629594266,0.03434759,-0.776164651,40.988418579
51.33803,-0.775177956,0.019919956,0.631428778,-182.539733887,0.03883975,0.999114752,0.016162394,2.478545904,-0.630547822,0.037053268,-0.775265455,40.496368408
51.44216,-0.775207043,0.023788186,0.631259739,-182.152908325,0.043871164,0.998905301,0.01623274,2.481681585,-0.630182564,0.040277824,-0.77540195,40.014953613
51.5464,-0.775793076,0.024255218,0.630521119,-181.749633789,0.043915182,0.998913348,0.015606504,2.478180647,-0.629457414,0.039796866,-0.776015282,39.524307251
51.65053,-0.776134729,0.023557695,0.630127311,-181.334152222,0.039645318,0.999147892,0.011477804,2.481748581,-0.629320025,0.033889916,-0.776407242,39.029571533
51.75465,-0.776547909,0.025813431,0.629529476,-180.915206909,0.037177838,0.999296725,0.004884745,2.487530947,-0.628960609,0.027197778,-0.776961446,38.530227661
51.85878,-0.776698112,0.028886246,0.629210353,-180.476821899,0.037765641,0.999286354,0.000741996,2.482086658,-0.628739893,0.02433884,-0.777234674,37.976287842
51.96278,-0.776925921,0.031001201,0.628828406,-180.038131714,0.040241044,0.999189913,0.000458347,2.48265028,-0.62830478,0.025660811,-0.777544022,37.430618286
52.06691,-0.777297854,0.028004639,0.628509581,-179.583114624,0.038476676,0.999254823,0.003061301,2.474826574,-0.627955496,0.026562501,-0.777796149,36.875595093
52.17103,-0.777706146,0.021591403,0.628257036,-179.112457275,0.032191984,0.999466538,0.005500966,2.474136353,-0.627803087,0.024502976,-0.777986407,36.310516357
52.27503,-0.777446389,0.017887581,0.628694654,-178.620925903,0.028557435,0.999568522,0.006874585,2.471567392,-0.628300428,0.02329853,-0.777621746,35.701385498
52.37903,-0.777396321,0.016312335,0.628799498,-178.134963989,0.027755722,0.999579549,0.00838379,2.471871376,-0.628398359,0.023970312,-0.777522326,35.110809326
52.48316,-0.777460814,0.014011796,0.628775656,-177.635620117,0.027323583,0.999560356,0.011510265,2.478462458,-0.62833792,0.026129179,-0.777501822,34.491744995
52.58716,-0.777972102,0.01220679,0.628180385,-177.125,0.028414613,0.999471843,0.01576845,2.479780197,-0.627656102,0.030116916,-0.777908087,33.871200562
52.69118,-0.777825236,0.008740525,0.628419876,-176.595672607,0.025686106,0.999509931,0.017890997,2.476069927,-0.627955556,0.030057728,-0.777668476,33.229492188
52.79515,-0.777519703,0.007830769,0.628810167,-176.065093994,0.022369483,0.999634027,0.015210959,2.483361721,-0.628460944,0.025892975,-0.777410269,32.584915161
52.89916,-0.776861191,0.01037631,0.629586577,-175.535995483,0.023367422,0.999650538,0.012358202,2.489750862,-0.629238307,0.02431242,-0.776832223,31.917266846
53.00316,-0.776163101,0.012489588,0.630408585,-174.991333008,0.026685186,0.999558687,0.013051818,2.494480133,-0.629967332,0.026952907,-0.776153803,31.241821289
53.10716,-0.776704073,0.009950335,0.629787028,-174.429290771,0.027714584,0.99944669,0.018389078,2.499737024,-0.629255593,0.03173716,-0.776550174,30.567550659
53.21118,-0.776805162,0.011372776,0.629638672,-173.876159668,0.031473726,0.999288559,0.020780588,2.505540371,-0.628954351,0.035959534,-0.776610374,29.877258301
